Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hasfirstname,lewis,has_person_status,inventor,48,0.6857298474945533,15,0.3833333333333333,0.0,0.0,0.81608367,0.8441602,0.8298845,0.89512575,0.72161937,0.7990623
hasfirstname,lewis,has_race_or_color,race_or_color,41,0.6176470588235294,11,0.4256410256410256,0.0,0.0,0.80295146,0.84951186,0.8255757,0.77681136,0.72931653,0.7523151
hasfirstname,lewis,has_race_or_color,african-american,41,0.6176470588235294,19,0.4208333333333333,0.0,0.0,0.80295146,0.84951186,0.8255757,0.8073259,0.7310573,0.767301
hasfirstname,lewis,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. i hope this is correct. please let me know if i made any mistakes.",17,0.5055555555555555,1,0.5348361887586415,0.0,0.3636321846825749,0.80083525,0.81070983,0.8057423,0.70046747,0.7970273,0.74563426
hassurname,temple,has_name,name,78,0.9008333333333334,40,0.4444444444444444,0.0,0.0,0.8710339,0.84879225,0.8597692,0.98600316,0.98600316,0.98600316
hassurname,temple,has_name,lewis temple,78,0.9008333333333334,67,0.4722222222222221,0.0,0.5797386715376658,0.8710339,0.84879225,0.8597692,0.70601356,0.8164038,0.75720656
hassurname,temple,has_surname,surname,95,0.9787878787878788,31,0.4365079365079365,0.0,0.0,0.8961005,0.9267713,0.9111779,0.97735703,0.97735703,0.97735703
hassurname,temple,has_surname,temple,95,0.9787878787878788,100,1.0,0.0,1.0,0.8961005,0.9267713,0.9111779,0.9999998,0.9999998,0.9999998
hassurname,temple,has_first_name,first_name,67,0.8674074074074074,38,0.5111111111111111,0.0,0.0,0.8421279,0.85602653,0.84902036,0.7731147,0.8356334,0.80315924
hassurname,temple,has_first_name,lewis,67,0.8674074074074074,36,0.4555555555555555,0.0,0.0,0.8421279,0.85602653,0.84902036,0.71434695,0.87574303,0.786854
hassurname,temple,has_occupation,occupation,42,0.6190476190476191,12,0.4222222222222222,0.0,0.0,0.8303581,0.81999755,0.8251453,0.9776684,0.9776684,0.9776684
hassurname,temple,has_occupation,maker of items used in whaling,42,0.6190476190476191,22,0.5166666666666666,0.0,0.0,0.8303581,0.81999755,0.8251453,0.8024183,0.83195066,0.8169177
hassurname,temple,has_occupation,blacksmith,42,0.6190476190476191,12,0.3444444444444444,0.0,0.0,0.8303581,0.81999755,0.8251453,0.79813915,0.8977879,0.845036
hassurname,temple,has_occupation,abolitionist,42,0.6190476190476191,11,0.3333333333333333,0.0,0.0,0.8303581,0.81999755,0.8251453,0.807112,0.90506995,0.8532887
hassurname,temple,has_occupation,and inventor,42,0.6190476190476191,11,0.4166666666666667,0.0,0.0,0.8303581,0.81999755,0.8251453,0.8450391,0.88638324,0.8652175
hassurname,temple,has_age,age,59,0.8166666666666667,22,0.5,0.0,0.0,0.85016096,0.8229029,0.83630985,0.9779068,0.9779068,0.9779068
hassurname,temple,has_age,53,59,0.8166666666666667,0,0.0,0.0,0.0,0.85016096,0.8229029,0.83630985,0.9772066,0.9772066,0.9772066
hassurname,temple,has_birthdate,date_of_birth,52,0.6871794871794871,21,0.4957264957264957,0.0,0.0,0.857147,0.8427974,0.84991163,0.76003593,0.84684753,0.80109674
hassurname,temple,has_birthdate,october 22,52,0.6871794871794871,25,0.5111111111111111,0.0,0.0,0.857147,0.8427974,0.84991163,0.7629789,0.83465636,0.79720974
hassurname,temple,has_birthdate,1800,52,0.6871794871794871,0,0.0,0.0,0.0,0.857147,0.8427974,0.84991163,0.9789889,0.9789889,0.9789889
hassurname,temple,has_deathdate,date_of_death,43,0.5615384615384615,32,0.576923076923077,0.0,0.0,0.84491485,0.8257866,0.83524114,0.7634381,0.84941727,0.8041359
hassurname,temple,has_deathdate,may 18,43,0.5615384615384615,17,0.4444444444444444,0.0,0.0,0.84491485,0.8257866,0.83524114,0.8652355,0.9150699,0.88945526
hassurname,temple,has_deathdate,1854,43,0.5615384615384615,0,0.0,0.0,0.0,0.84491485,0.8257866,0.83524114,0.81638896,0.8936378,0.85326856
hassurname,temple,has_person_status,slave,44,0.6735294117647058,36,0.4555555555555555,0.0,0.0,0.8033245,0.8039529,0.8036386,0.97823966,0.97823966,0.97823966
hassurname,temple,has_person_status,abolitionist,44,0.6735294117647058,11,0.3333333333333333,0.0,0.0,0.8033245,0.8039529,0.8036386,0.807112,0.90506995,0.8532887
hassurname,temple,has_person_status,inventor,44,0.6735294117647058,14,0.4305555555555555,0.0,0.0,0.8033245,0.8039529,0.8036386,0.9775156,0.9775156,0.9775156
hassurname,temple,has_race_or_color,race_or_color,44,0.6509803921568628,21,0.4145299145299145,0.0,0.0,0.7988896,0.81144637,0.80511904,0.7542987,0.8539336,0.8010298
hassurname,temple,has_race_or_color,african-american,44,0.6509803921568628,18,0.4861111111111111,0.0,0.0,0.7988896,0.81144637,0.80511904,0.78181785,0.831011,0.8056642
hassurname,temple,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer.",13,0.5005952380952381,1,0.5574749413521006,0.0,0.3717453461044939,0.80126894,0.7945111,0.7978757,0.6882813,0.8524208,0.76160777
hassurname,temple,has_name,name,78,0.9008333333333334,40,0.4444444444444444,0.0,0.0,0.8710339,0.84879225,0.8597692,0.98600316,0.98600316,0.98600316
hassurname,temple,has_name,lewis temple,78,0.9008333333333334,67,0.4722222222222221,0.0,0.5797386715376658,0.8710339,0.84879225,0.8597692,0.70601356,0.8164038,0.75720656
hassurname,temple,has_surname,surname,95,0.9787878787878788,31,0.4365079365079365,0.0,0.0,0.8961005,0.9267713,0.9111779,0.97735703,0.97735703,0.97735703
hassurname,temple,has_surname,temple,95,0.9787878787878788,100,1.0,0.0,1.0,0.8961005,0.9267713,0.9111779,0.9999998,0.9999998,0.9999998
hassurname,temple,has_first_name,first_name,67,0.8674074074074074,38,0.5111111111111111,0.0,0.0,0.8421279,0.85602653,0.84902036,0.7731147,0.8356334,0.80315924
hassurname,temple,has_first_name,lewis,67,0.8674074074074074,36,0.4555555555555555,0.0,0.0,0.8421279,0.85602653,0.84902036,0.71434695,0.87574303,0.786854
hassurname,temple,has_occupation,occupation,42,0.6190476190476191,12,0.4222222222222222,0.0,0.0,0.8303581,0.81999755,0.8251453,0.9776684,0.9776684,0.9776684
hassurname,temple,has_occupation,maker of items used in whaling,42,0.6190476190476191,22,0.5166666666666666,0.0,0.0,0.8303581,0.81999755,0.8251453,0.8024183,0.83195066,0.8169177
hassurname,temple,has_occupation,blacksmith,42,0.6190476190476191,12,0.3444444444444444,0.0,0.0,0.8303581,0.81999755,0.8251453,0.79813915,0.8977879,0.845036
hassurname,temple,has_occupation,abolitionist,42,0.6190476190476191,11,0.3333333333333333,0.0,0.0,0.8303581,0.81999755,0.8251453,0.807112,0.90506995,0.8532887
hassurname,temple,has_occupation,and inventor,42,0.6190476190476191,11,0.4166666666666667,0.0,0.0,0.8303581,0.81999755,0.8251453,0.8450391,0.88638324,0.8652175
hassurname,temple,has_age,age,59,0.8166666666666667,22,0.5,0.0,0.0,0.85016096,0.8229029,0.83630985,0.9779068,0.9779068,0.9779068
hassurname,temple,has_age,53,59,0.8166666666666667,0,0.0,0.0,0.0,0.85016096,0.8229029,0.83630985,0.9772066,0.9772066,0.9772066
hassurname,temple,has_birthdate,date_of_birth,52,0.6871794871794871,21,0.4957264957264957,0.0,0.0,0.857147,0.8427974,0.84991163,0.76003593,0.84684753,0.80109674
hassurname,temple,has_birthdate,october 22,52,0.6871794871794871,25,0.5111111111111111,0.0,0.0,0.857147,0.8427974,0.84991163,0.7629789,0.83465636,0.79720974
hassurname,temple,has_birthdate,1800,52,0.6871794871794871,0,0.0,0.0,0.0,0.857147,0.8427974,0.84991163,0.9789889,0.9789889,0.9789889
hassurname,temple,has_deathdate,date_of_death,43,0.5615384615384615,32,0.576923076923077,0.0,0.0,0.84491485,0.8257866,0.83524114,0.7634381,0.84941727,0.8041359
hassurname,temple,has_deathdate,may 18,43,0.5615384615384615,17,0.4444444444444444,0.0,0.0,0.84491485,0.8257866,0.83524114,0.8652355,0.9150699,0.88945526
hassurname,temple,has_deathdate,1854,43,0.5615384615384615,0,0.0,0.0,0.0,0.84491485,0.8257866,0.83524114,0.81638896,0.8936378,0.85326856
hassurname,temple,has_person_status,slave,44,0.6735294117647058,36,0.4555555555555555,0.0,0.0,0.8033245,0.8039529,0.8036386,0.97823966,0.97823966,0.97823966
hassurname,temple,has_person_status,abolitionist,44,0.6735294117647058,11,0.3333333333333333,0.0,0.0,0.8033245,0.8039529,0.8036386,0.807112,0.90506995,0.8532887
hassurname,temple,has_person_status,inventor,44,0.6735294117647058,14,0.4305555555555555,0.0,0.0,0.8033245,0.8039529,0.8036386,0.9775156,0.9775156,0.9775156
hassurname,temple,has_race_or_color,race_or_color,44,0.6509803921568628,21,0.4145299145299145,0.0,0.0,0.7988896,0.81144637,0.80511904,0.7542987,0.8539336,0.8010298
hassurname,temple,has_race_or_color,african-american,44,0.6509803921568628,18,0.4861111111111111,0.0,0.0,0.7988896,0.81144637,0.80511904,0.7818179,0.831011,0.8056642
hassurname,temple,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. i hope this is correct. please let me know if i made any mistakes.",13,0.5005952380952381,1,0.5573589820659253,0.0,0.3636321846825748,0.80126894,0.7945111,0.7978757,0.68879247,0.85123414,0.7614461
hasname,lewis temple,has_name,name,93,0.9708333333333332,25,0.4444444444444444,0.0,0.0,0.87150836,0.9202589,0.8952204,0.8257574,0.7079637,0.7623371
hasname,lewis temple,has_name,lewis temple,93,0.9708333333333332,100,1.0,0.0,1.0000000000000002,0.87150836,0.9202589,0.8952204,0.9999998,0.9999998,0.9999998
hasname,lewis temple,has_surname,surname,78,0.9151515151515152,32,0.4484126984126984,0.0,0.0,0.8257001,0.8883925,0.8558998,0.82714367,0.7074739,0.76264286
hasname,lewis temple,has_surname,temple,78,0.9151515151515152,67,0.4722222222222221,0.0,0.5797386715376658,0.8257001,0.8883925,0.8558998,0.81640357,0.70601356,0.75720644
hasname,lewis temple,has_first_name,first_name,67,0.5476190476190476,45,0.5722222222222223,0.0,0.0,0.8200621,0.89203435,0.85453546,0.78131753,0.7202412,0.74953717
hasname,lewis temple,has_first_name,lewis,67,0.5476190476190476,59,0.8833333333333334,0.0,0.5797386715376658,0.8200621,0.89203435,0.85453546,0.9397186,0.90512115,0.9220954
hasname,lewis temple,has_occupation,occupation,38,0.6190476190476191,9,0.4055555555555556,0.0,0.0,0.8220993,0.84970057,0.8356721,0.830976,0.70832306,0.764763
hasname,lewis temple,has_occupation,maker of items used in whaling,38,0.6190476190476191,29,0.5611111111111111,0.0,0.0,0.8220993,0.84970057,0.8356721,0.8108997,0.723944,0.7649586
hasname,lewis temple,has_occupation,blacksmith,38,0.6190476190476191,27,0.5055555555555555,0.0,0.0,0.8220993,0.84970057,0.8356721,0.8028798,0.74482477,0.77276343
hasname,lewis temple,has_occupation,abolitionist,38,0.6190476190476191,33,0.5,0.0,0.0,0.8220993,0.84970057,0.8356721,0.7955055,0.7337295,0.76336974
hasname,lewis temple,has_occupation,and inventor,38,0.6190476190476191,17,0.3888888888888888,0.0,0.0,0.8220993,0.84970057,0.8356721,0.8327739,0.72312564,0.7740861
hasname,lewis temple,has_age,age,71,0.8666666666666668,13,0.4722222222222221,0.0,0.0,0.8349017,0.8505894,0.8426725,0.83094406,0.70924264,0.76528513
hasname,lewis temple,has_age,53,71,0.8666666666666668,0,0.0,0.0,0.0,0.8349017,0.8505894,0.8426725,0.8329152,0.7092512,0.76612496
hasname,lewis temple,has_birthdate,date_of_birth,50,0.553113553113553,24,0.2735042735042735,0.0,0.0,0.83537066,0.86787933,0.8513148,0.77385,0.7265855,0.7494733
hasname,lewis temple,has_birthdate,october 22,50,0.553113553113553,18,0.4055555555555556,0.0,0.0,0.83537066,0.86787933,0.8513148,0.78428954,0.72793895,0.75506437
hasname,lewis temple,has_birthdate,1800,50,0.553113553113553,0,0.0,0.0,0.0,0.83537066,0.86787933,0.8513148,0.8291987,0.7086262,0.7641858
hasname,lewis temple,has_deathdate,date_of_death,50,0.632967032967033,24,0.3824786324786324,0.0,0.0,0.82928216,0.8480299,0.8385512,0.7774622,0.7263674,0.7510468
hasname,lewis temple,has_deathdate,may 18,50,0.632967032967033,11,0.4166666666666667,0.0,0.0,0.82928216,0.8480299,0.8385512,0.81009215,0.7136063,0.7587943
hasname,lewis temple,has_deathdate,1854,50,0.632967032967033,0,0.0,0.0,0.0,0.82928216,0.8480299,0.8385512,0.7947093,0.71994567,0.7554823
hasname,lewis temple,has_person_status,slave,42,0.6028011204481792,35,0.5055555555555555,0.0,0.0,0.79386115,0.83335304,0.8131279,0.82791084,0.7077182,0.7631108
hasname,lewis temple,has_person_status,abolitionist,42,0.6028011204481792,33,0.5,0.0,0.0,0.79386115,0.83335304,0.8131279,0.7955055,0.7337295,0.76336974
hasname,lewis temple,has_person_status,inventor,42,0.6028011204481792,20,0.4305555555555555,0.0,0.0,0.79386115,0.83335304,0.8131279,0.8273261,0.7076571,0.7628269
hasname,lewis temple,has_race_or_color,race_or_color,42,0.6694677871148459,16,0.4401709401709401,0.0,0.0,0.78116894,0.8419263,0.8104104,0.76619685,0.73129797,0.7483407
hasname,lewis temple,has_race_or_color,african-american,42,0.6694677871148459,21,0.3680555555555555,0.0,0.0,0.78116894,0.8419263,0.8104104,0.8072508,0.7339752,0.7688711
hasname,lewis temple,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer.",14,0.5329365079365079,2,0.531616549370868,0.0,0.5651954787126913,0.7995472,0.8163013,0.80783737,0.7080197,0.8064008,0.7540146
hasname,lewis temple,has_name,name,93,0.9708333333333332,25,0.4444444444444444,0.0,0.0,0.87150836,0.9202589,0.8952204,0.8257574,0.7079637,0.7623371
hasname,lewis temple,has_name,lewis temple,93,0.9708333333333332,100,1.0,0.0,1.0000000000000002,0.87150836,0.9202589,0.8952204,0.9999998,0.9999998,0.9999998
hasname,lewis temple,has_surname,surname,78,0.9151515151515152,32,0.4484126984126984,0.0,0.0,0.8257001,0.8883925,0.8558998,0.82714367,0.7074739,0.76264286
hasname,lewis temple,has_surname,temple,78,0.9151515151515152,67,0.4722222222222221,0.0,0.5797386715376658,0.8257001,0.8883925,0.8558998,0.81640357,0.70601356,0.75720644
hasname,lewis temple,has_first_name,first_name,67,0.5476190476190476,45,0.5722222222222223,0.0,0.0,0.8200621,0.89203435,0.85453546,0.78131753,0.7202412,0.74953717
hasname,lewis temple,has_first_name,lewis,67,0.5476190476190476,59,0.8833333333333334,0.0,0.5797386715376658,0.8200621,0.89203435,0.85453546,0.9397186,0.90512115,0.9220954
hasname,lewis temple,has_occupation,occupation,38,0.6190476190476191,9,0.4055555555555556,0.0,0.0,0.8220993,0.84970057,0.8356721,0.830976,0.70832306,0.764763
hasname,lewis temple,has_occupation,maker of items used in whaling,38,0.6190476190476191,29,0.5611111111111111,0.0,0.0,0.8220993,0.84970057,0.8356721,0.8108997,0.723944,0.7649586
hasname,lewis temple,has_occupation,blacksmith,38,0.6190476190476191,27,0.5055555555555555,0.0,0.0,0.8220993,0.84970057,0.8356721,0.8028798,0.74482477,0.77276343
hasname,lewis temple,has_occupation,abolitionist,38,0.6190476190476191,33,0.5,0.0,0.0,0.8220993,0.84970057,0.8356721,0.7955055,0.7337295,0.76336974
hasname,lewis temple,has_occupation,and inventor,38,0.6190476190476191,17,0.3888888888888888,0.0,0.0,0.8220993,0.84970057,0.8356721,0.8327739,0.72312564,0.7740861
hasname,lewis temple,has_age,age,71,0.8666666666666668,13,0.4722222222222221,0.0,0.0,0.8349017,0.8505894,0.8426725,0.83094406,0.70924264,0.76528513
hasname,lewis temple,has_age,53,71,0.8666666666666668,0,0.0,0.0,0.0,0.8349017,0.8505894,0.8426725,0.8329152,0.7092512,0.76612496
hasname,lewis temple,has_birthdate,date_of_birth,50,0.553113553113553,24,0.2735042735042735,0.0,0.0,0.83537066,0.86787933,0.8513148,0.77385,0.7265855,0.7494733
hasname,lewis temple,has_birthdate,october 22,50,0.553113553113553,18,0.4055555555555556,0.0,0.0,0.83537066,0.86787933,0.8513148,0.78428954,0.72793895,0.75506437
hasname,lewis temple,has_birthdate,1800,50,0.553113553113553,0,0.0,0.0,0.0,0.83537066,0.86787933,0.8513148,0.8291987,0.7086262,0.7641858
hasname,lewis temple,has_deathdate,date_of_death,50,0.632967032967033,24,0.3824786324786324,0.0,0.0,0.82928216,0.8480299,0.8385512,0.7774622,0.7263674,0.7510468
hasname,lewis temple,has_deathdate,may 18,50,0.632967032967033,11,0.4166666666666667,0.0,0.0,0.82928216,0.8480299,0.8385512,0.81009215,0.7136063,0.7587943
hasname,lewis temple,has_deathdate,1854,50,0.632967032967033,0,0.0,0.0,0.0,0.82928216,0.8480299,0.8385512,0.7947093,0.71994567,0.7554823
hasname,lewis temple,has_person_status,slave,42,0.6028011204481792,35,0.5055555555555555,0.0,0.0,0.79386115,0.83335304,0.8131279,0.82791084,0.7077182,0.7631108
hasname,lewis temple,has_person_status,abolitionist,42,0.6028011204481792,33,0.5,0.0,0.0,0.79386115,0.83335304,0.8131279,0.7955055,0.7337295,0.76336974
hasname,lewis temple,has_person_status,inventor,42,0.6028011204481792,20,0.4305555555555555,0.0,0.0,0.79386115,0.83335304,0.8131279,0.8273261,0.7076571,0.7628269
hasname,lewis temple,has_race_or_color,race_or_color,42,0.6694677871148459,16,0.4401709401709401,0.0,0.0,0.78116894,0.8419263,0.8104104,0.76619685,0.73129797,0.7483407
hasname,lewis temple,has_race_or_color,african-american,42,0.6694677871148459,21,0.3680555555555555,0.0,0.0,0.78116894,0.8419263,0.8104104,0.8072508,0.7339752,0.7688711
hasname,lewis temple,will populate the ontology based on the text in the form of the module relations,"like: name record module:1. has_name(agent, name): has_name(lewis temple, 'lewis temple') 2. has_surname(agent, surname): has_surname(lewis temple, 'temple') 3. has_first_name(agent, first_name): has_first_name(lewis temple, 'lewis').occupation record module: 1. has_occupation(agent, occupation): has_occupation(lewis temple, 'maker of items used in whaling, blacksmith, abolitionist, and inventor').age record module: 1. has_age(agent, age): has_age(lewis temple, 53) 2. has_birthdate(agent, date_of_birth): has_birthdate(lewis temple, 'october 22, 1800') 3. has_deathdate(agent, date_of_death): has_deathdate(lewis temple, 'may 18, 1854'). person status record module: 1. has_person_status (agent, person_status): has_person_status(lewis temple, 'slave, abolitionist, inventor'). race record module: 1. has_race_or_color(agent, race_or_color): has_race_or_color(lewis temple, african-american). note: the information is based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. i hope this is correct. please let me know if i made any mistakes.",14,0.5329365079365079,2,0.5313846307985172,0.0,0.551010536433308,0.7995472,0.8163013,0.80783737,0.70807594,0.8070197,0.754317
hasdescription,"unknown  status at birth, free before 13th amendment.",has_name,name,36,0.5952380952380952,14,0.6022012578616353,0.0,0.0,0.8034228,0.8245063,0.813828,0.85590315,0.8114226,0.8330695
hasdescription,"unknown  status at birth, free before 13th amendment.",has_name,lewis temple,36,0.5952380952380952,22,0.5241838873914345,0.0,0.0,0.8034228,0.8245063,0.813828,0.7396936,0.81858337,0.7771416
hasdescription,"unknown  status at birth, free before 13th amendment.",has_surname,surname,48,0.6168831168831169,20,0.5456723569931117,0.0,0.0,0.77186114,0.80641145,0.7887581,0.8569417,0.8093947,0.8324899
hasdescription,"unknown  status at birth, free before 13th amendment.",has_surname,temple,48,0.6168831168831169,14,0.4570230607966457,0.0,0.0,0.77186114,0.80641145,0.7887581,0.84516567,0.8089931,0.8266839
hasdescription,"unknown  status at birth, free before 13th amendment.",has_first_name,first_name,43,0.6726190476190476,19,0.4678346810422282,0.0,0.0,0.7717263,0.807881,0.78938997,0.8061881,0.820899,0.81347704
hasdescription,"unknown  status at birth, free before 13th amendment.",has_first_name,lewis,43,0.6726190476190476,7,0.4410901467505241,0.0,0.0,0.7717263,0.807881,0.78938997,0.7297525,0.8162504,0.77058166
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,occupation,64,0.8074074074074075,22,0.459958071278826,0.0,0.0,0.80491954,0.82384735,0.8142735,0.8585088,0.8095725,0.8333229
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,maker of items used in whaling,64,0.8074074074074075,29,0.6031081943305078,0.0,0.0,0.80491954,0.82384735,0.8142735,0.840235,0.84478587,0.84250426
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,blacksmith,64,0.8074074074074075,16,0.4678346810422282,0.0,0.0,0.80491954,0.82384735,0.8142735,0.8134216,0.82360804,0.8184832
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,abolitionist,64,0.8074074074074075,22,0.4392033542976938,0.0,0.0,0.80491954,0.82384735,0.8142735,0.8026707,0.8222253,0.81233025
hasdescription,"unknown  status at birth, free before 13th amendment.",has_occupation,and inventor,64,0.8074074074074075,22,0.5406708595387841,0.0,0.0,0.80491954,0.82384735,0.8142735,0.86533093,0.823703,0.844004
hasdescription,"unknown  status at birth, free before 13th amendment.",has_age,age,38,0.6190476190476191,7,0.450733752620545,0.0,0.0,0.81508696,0.8148171,0.814952,0.8594523,0.81123316,0.8346469
hasdescription,"unknown  status at birth, free before 13th amendment.",has_age,53,38,0.6190476190476191,4,0.0,0.0,0.0,0.81508696,0.8148171,0.814952,0.86132836,0.81107205,0.83544505
hasdescription,"unknown  status at birth, free before 13th amendment.",has_birthdate,date_of_birth,37,0.6318681318681318,21,0.5193033381712627,0.0,0.0,0.8035061,0.8207175,0.8120206,0.83049506,0.84083915,0.83563507
hasdescription,"unknown  status at birth, free before 13th amendment.",has_birthdate,october 22,37,0.6318681318681318,19,0.459958071278826,0.0,0.0,0.8035061,0.8207175,0.8120206,0.7774789,0.81989306,0.7981229
hasdescription,"unknown  status at birth, free before 13th amendment.",has_birthdate,1800,37,0.6318681318681318,4,0.0,0.0,0.0,0.8035061,0.8207175,0.8120206,0.85824376,0.81117415,0.8340454
hasdescription,"unknown  status at birth, free before 13th amendment.",has_deathdate,date_of_death,44,0.63003663003663,21,0.4725581895393216,0.0,0.0,0.8084204,0.8080182,0.8082193,0.8038219,0.831115,0.81724066
hasdescription,"unknown  status at birth, free before 13th amendment.",has_deathdate,may 18,44,0.63003663003663,10,0.290356394129979,0.0,0.0,0.8084204,0.8080182,0.8082193,0.8359478,0.82027525,0.8280373
hasdescription,"unknown  status at birth, free before 13th amendment.",has_deathdate,1854,44,0.63003663003663,4,0.0,0.0,0.0,0.8084204,0.8080182,0.8082193,0.80668145,0.81908715,0.81283695
hasdescription,"unknown  status at birth, free before 13th amendment.",has_person_status,slave,45,0.6675070028011204,10,0.5522012578616352,0.0,0.0,0.7771989,0.801267,0.78904945,0.8563448,0.8087365,0.8318601
hasdescription,"unknown  status at birth, free before 13th amendment.",has_person_status,abolitionist,45,0.6675070028011204,22,0.4392033542976938,0.0,0.0,0.7771989,0.801267,0.78904945,0.8026707,0.8222253,0.81233025
hasdescription,"unknown  status at birth, free before 13th amendment.",has_person_status,inventor,45,0.6675070028011204,16,0.5261680143755615,0.0,0.0,0.7771989,0.801267,0.78904945,0.8568018,0.8099006,0.8326913
hasdescription,"unknown  status at birth, free before 13th amendment.",has_race_or_color,race_or_color,39,0.5896358543417367,12,0.461607574815122,0.0,0.0,0.761117,0.81070685,0.78512967,0.7949424,0.83066225,0.8124099
hasdescription,"unknown  status at birth, free before 13th amendment.",has_race_or_color,african-american,39,0.5896358543417367,23,0.4292889587700908,0.0,0.0,0.761117,0.81070685,0.78512967,0.80999833,0.838651,0.8240757
