Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
haspersonstatus,free person,has_person_status,former slave,94,0.9725490196078432,43,0.6446608946608947,0.0,0.0,0.8530486,0.9080294,0.87968075,0.8511915,0.87960243,0.8651638
haspersonstatus,free person,has_person_status,politician,94,0.9725490196078432,29,0.396969696969697,0.0,0.0,0.8530486,0.9080294,0.87968075,0.86493874,0.83461344,0.84950554
haspersonstatus,free person,has_status_generating_event,event,43,0.637037037037037,38,0.5272727272727272,0.0,0.0,0.8065358,0.8440416,0.82486254,0.89662296,0.852673,0.87409586
haspersonstatus,free person,has_status_generating_event,emancipation,43,0.637037037037037,35,0.5656565656565656,0.0,0.0,0.8065358,0.8440416,0.82486254,0.8662122,0.83636427,0.85102665
haspersonstatus,free person,has_status_generating_event,election to virginia house of delegates,43,0.637037037037037,24,0.4624264624264624,0.0,0.0,0.8065358,0.8440416,0.82486254,0.80079603,0.8508369,0.82505834
haspersonstatus,free person,to virginia house of,delegates'),29,0.4555555555555555,36,0.5757575757575758,0.0,0.0,0.8201001,0.8388863,0.82938683,0.79131544,0.8325794,0.8114231
haspersonstatus,free person,recorded_at,event,31,0.4626262626262625,38,0.5272727272727272,0.0,0.0,0.8434402,0.8443768,0.84390825,0.89662296,0.852673,0.87409586
haspersonstatus,free person,recorded_at,emancipation,31,0.4626262626262625,35,0.5656565656565656,0.0,0.0,0.8434402,0.8443768,0.84390825,0.8662122,0.83636427,0.85102665
haspersonstatus,free person,recorded_at,election to virginia house of delegates,31,0.4626262626262625,24,0.4624264624264624,0.0,0.0,0.8434402,0.8443768,0.84390825,0.80079603,0.8508369,0.82505834
haspersonstatus,free person,to virginia house of,delegates'),29,0.4555555555555555,36,0.5757575757575758,0.0,0.0,0.8201001,0.8388863,0.82938683,0.79131544,0.8325794,0.8114231
haspersonstatus,free person,record,module:,19,0.4555555555555555,11,0.4112554112554112,0.0,0.0,0.87039167,0.8051703,0.8365117,0.84122944,0.8439348,0.8425799
haspersonstatus,free person,has_race_or_color,race_or_color,38,0.530905695611578,33,0.4737762237762237,0.0,0.0,0.80077153,0.8350271,0.81754065,0.77342904,0.8533104,0.8114084
haspersonstatus,free person,has_race_or_color,african-american,38,0.530905695611578,37,0.5223484848484848,0.0,0.0,0.80077153,0.8350271,0.81754065,0.8190961,0.85208994,0.8352673
haspersonstatus,free person,is populated,"with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",37,0.5777777777777778,1,0.516242784992785,0.0,0.0,0.8857949,0.8495898,0.8673147,0.6654047,0.80965495,0.7304765
haspersonstatus,free person,the text does not provide specific information about asa,"coleman's birth and death dates, we cannot populate the age record module with accurate information. similarly, the person status record module does not provide specific information about the events that generated his statuses, so we cannot populate those relations accurately. the race record module is populated with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",28,0.4817460317460317,1,0.5464525494465614,0.0,0.0021534234218096,0.814115,0.8180456,0.81607556,0.676422,0.82956624,0.7452075
